tconst,primaryTitle,startYear,genres,averageRating,numVotes
tt27682129,prey,2024,"Action,Thriller",3.7,3947
tt4730224,an hour to kill,2018,"Action,Comedy,Horror",4.6,3947
tt6443294,blaze,2018,"Biography,Drama,Music",6.6,3946
tt21148018,full river red,2023,"Comedy,Drama,History",6.4,3945
tt14280066,the box,2021,"Drama,Music,Musical",6.6,3944
tt38457052,aileen queen of the serial killers,2025,"Crime,Documentary",6.1,3943
tt15329224,revoir paris,2022,Drama,6.9,3943
tt8974964,memory the origins of alien,2019,"Biography,Documentary,History",6.8,3941
tt6345894,run with the hunted,2019,"Crime,Drama,Thriller",5.2,3941
tt20424172,alibicom 2,2023,Comedy,6.5,3940
tt13349280,aadavaallu meeku johaarlu,2022,"Comedy,Drama,Family",6.1,3939
tt13209832,g  zombie,2021,"Action,Horror,Sci-Fi",3.4,3939
tt5434870,little sister,2016,"Comedy,Drama",6.3,3939
tt11448830,falcon lake,2022,"Drama,Mystery,Romance",7.0,3938
tt7314118,bros on the rocks,2018,Comedy,4.9,3938
tt5344794,sniper special ops,2016,"Action,Thriller,War",3.0,3938
tt6268882,family,2018,Comedy,6.4,3937
tt6175394,the last warrior,2017,"Adventure,Comedy,Family",6.4,3936
tt13940818,the contestant,2023,"Biography,Documentary",7.2,3935
tt9015168,river road,2022,"Drama,Thriller",6.3,3934
tt19381382,cocorico,2024,Comedy,5.9,3932
tt27853611,max,2024,Action,7.1,3932
tt30769141,jatt nuu chudail takri,2024,Comedy,4.9,3931
tt6984230,the serpent,2020,"Action,Thriller",2.9,3930
tt4035898,the evil in us,2016,Horror,4.7,3929
tt14452174,soundtrack to a coup detat,2024,"Documentary,Music",7.8,3926
tt5827212,let the corpses tan,2017,Thriller,6.2,3924
tt33245905,kahan shuru kahan khatam,2024,"Comedy,Romance",6.3,3924
tt7777196,thackeray,2019,"Biography,Drama",5.4,3923
tt8241000,extinct,2021,"Adventure,Animation,Comedy",5.5,3922
tt5271442,maalik,2016,"Action,Crime,Drama",7.9,3922
tt6869362,in family i trust,2019,"Comedy,Romance",6.2,3921
tt10656188,the queen of black magic,2019,"Drama,Horror,Mystery",6.5,3921
tt8081062,amazing china,2018,Documentary,1.8,3921
tt6256872,a moment in the reeds,2017,"Drama,Romance",6.8,3921
tt5039860,dalida,2016,"Biography,Drama,Music",6.9,3919
tt38077500,trikaali,2025,Drama,7.1,3918
tt32065993,marana mass,2025,Comedy,6.5,3918
tt5091014,jasper jones,2017,"Drama,Mystery,Thriller",6.5,3917
tt7915554,bomb a love story,2018,"Drama,Romance,War",6.5,3915
tt4228810,kalinka,2016,"Biography,Crime,Drama",7.1,3914
tt10766468,gintama the final,2021,"Action,Animation,Comedy",8.6,3914
tt5700182,starfish,2018,"Drama,Horror,Sci-Fi",5.2,3914
tt8009938,blood vessel,2019,"Fantasy,Horror",5.4,3912
tt8956872,valhalla the legend of thor,2019,"Adventure,Fantasy,Thriller",5.2,3912
tt5375324,anuraga karikkin vellam,2016,"Comedy,Family,Romance",7.3,3911
tt4537986,manhunt,2017,"Action,Crime,Thriller",5.3,3909
tt10151054,the quarry,2020,"Crime,Drama,Mystery",5.5,3908
tt10750020,pattas,2020,"Action,Drama",6.5,3908
tt2948078,lake eerie,2016,"Horror,Sci-Fi,Thriller",3.8,3908
tt21445686,batman the long halloween,2021,"Action,Animation,Crime",7.5,3907
tt29768333,last bullet,2025,"Action,Crime,Drama",6.3,3906
tt14858054,wyrmwood apocalypse,2021,"Action,Comedy,Horror",5.5,3906
tt11948256,lift,2021,"Drama,Horror,Mystery",6.5,3905
tt2854394,hot bot,2016,"Comedy,Sci-Fi",3.4,3904
tt4909506,godhi banna sadharana mykattu,2016,"Drama,Thriller",8.6,3903
tt29613587,mast mein rehne ka,2023,"Comedy,Drama",7.1,3902
tt5807330,tread,2019,"Crime,Documentary",7.2,3901
tt36722524,guru nanak jahaz,2025,History,8.6,3901
tt11531530,varane avashyamund,2020,"Comedy,Drama,Romance",6.9,3900
tt10549312,baba parasi,2020,Comedy,4.6,3900
tt30319854,sugarcane,2024,Documentary,7.0,3900
tt20215396,girl haunts boy,2024,"Comedy,Family,Fantasy",6.3,3899
tt21375602,love me,2024,"Drama,Romance,Sci-Fi",5.1,3898
tt5796838,roxanne roxanne,2017,"Biography,Drama,Music",6.2,3898
tt8638640,june,2019,"Drama,Family,Musical",7.4,3896
tt20840000,ardh,2022,"Drama,Romance",7.4,3894
tt6509058,nancy,2018,"Drama,Mystery,Thriller",6.2,3894
tt20258920,tin soldier,2025,"Action,Biography,Drama",3.3,3894
tt12982370,rise of the footsoldier origins,2021,"Action,Crime,Drama",5.8,3894
tt27689950,a wedding story,2024,Horror,6.4,3892
tt28248897,tyler perrys divorce in the black,2024,"Drama,Thriller",4.7,3891
tt6746304,pity,2018,Drama,6.7,3890
tt1881109,zeroville,2019,"Comedy,Drama,Mystery",4.6,3890
tt11964084,virgin bhanupriya,2020,"Comedy,Drama",2.5,3888
tt11274100,archenemy,2020,"Action,Adventure,Animation",5.0,3885
tt15536668,rheingold,2022,"Biography,Crime,Drama",6.7,3885
tt6293042,outrage coda,2017,"Action,Crime,Drama",6.4,3884
tt4516040,benji the dove,2018,"Adventure,Drama,Family",5.2,3884
tt12273762,overrun,2021,"Action,Comedy,Crime",4.2,3884
tt15021154,exodus,2023,Drama,6.8,3882
tt10734928,the legend of hei,2019,"Action,Adventure,Animation",7.3,3881
tt3212812,my mom is a character 2,2016,Comedy,6.7,3881
tt22688572,boudica queen of war,2023,"Action,Drama,History",4.3,3881
tt11410312,falimy,2023,"Comedy,Drama",7.3,3880
tt6229252,midday adventures,2017,"Action,Drama,History",6.7,3878
tt4998772,bedeviled,2016,"Horror,Mystery,Thriller",4.3,3878
tt6012244,all the devils men,2018,"Action,Thriller",5.1,3876
tt22022784,my dead friend zoe,2024,"Comedy,Drama,War",6.5,3874
tt10887902,i used to go here,2020,"Comedy,Drama,Romance",5.6,3872
tt7491144,amanda,2018,Drama,7.0,3872
tt27530836,mandya,2025,"Action,Crime,Drama",6.2,3871
tt32175880,kishkindhapuri,2025,"Horror,Mystery",6.9,3870
tt13656980,montana story,2021,Drama,6.5,3870
tt6134274,solis,2018,"Action,Adventure,Sci-Fi",4.4,3868
tt7286836,aquaslash,2019,"Comedy,Drama,Horror",3.6,3868
tt33057137,prisoner of war,2025,"Action,Thriller,War",5.7,3867
tt5767628,kill em all,2017,"Action,Crime,Mystery",4.3,3867
tt34984715,dhandoraa,2025,Drama,8.5,3866
tt2924392,higher power,2018,"Action,Adventure,Sci-Fi",4.5,3866
tt7716120,and tomorrow the entire world,2020,"Crime,Drama,Romance",6.0,3865
tt21816824,sr,2022,"Biography,Documentary",7.2,3865
tt13848804,journey to bethlehem,2023,"Adventure,Family,Musical",6.5,3864
tt3138344,baked in brooklyn,2016,"Comedy,Crime,Drama",5.4,3863
tt11127404,kaduva,2022,"Action,Drama,Thriller",6.1,3863
tt21434882,taximetristi,2023,"Comedy,Drama",7.0,3863
tt2474932,despite the falling snow,2016,"Drama,Mystery,Romance",5.8,3862
tt27546190,the sweet east,2023,"Comedy,Crime,Drama",6.4,3862
tt5843780,river runs red,2018,"Drama,Thriller",4.4,3860
tt33058713,jailbreak love on the run,2024,"Crime,Documentary",6.4,3859
tt29026239,cheena trophy,2023,Comedy,5.6,3858
tt5844488,ice,2018,"Drama,Romance,Sport",6.8,3858
tt7897348,lottery,2018,"Drama,Romance,Thriller",5.6,3857
tt2034176,redcon1,2018,"Action,Horror,Thriller",3.8,3855
tt1929297,last moment of clarity,2020,"Drama,Mystery,Thriller",5.2,3855
tt4866448,most beautiful island,2017,"Drama,Horror,Thriller",5.7,3854
tt5773986,studio 54,2018,"Documentary,History,Music",7.0,3854
tt5033790,banking on bitcoin,2016,"Documentary,History,News",6.6,3854
tt27987407,gold brick,2023,"Comedy,Drama",6.2,3854
tt5611648,joker,2016,"Comedy,Drama",8.3,3854
tt12492650,ek,2019,"Action,Drama",6.1,3853
tt5059782,the northlander,2016,"Drama,Fantasy,Sci-Fi",3.7,3852
tt3016748,jacobs ladder,2019,"Horror,Thriller",3.6,3851
tt11224358,pray away,2021,Documentary,6.5,3851
tt7485508,carmen  lola,2018,"Drama,Romance",7.1,3851
tt6193454,blue my mind,2017,"Drama,Fantasy,Mystery",6.1,3850
tt3917710,the baker,2022,"Action,Crime,Drama",5.9,3849
tt28690468,sound of falling,2025,"Drama,War",7.0,3848
tt12856788,dangerous,2022,"Action,Crime,Drama",6.6,3847
tt6555772,love surreal and odd,2017,"Comedy,Romance",5.6,3847
tt33014921,we girls,2025,"Crime,Drama",8.0,3847
tt12304596,unfit the psychology of donald trump,2020,"Biography,Documentary",6.9,3847
tt15716552,tatsama tadbhava,2023,"Crime,Thriller",7.4,3846
tt9183978,arctic void,2022,"Drama,Horror,Mystery",4.6,3845
tt13491834,sacramento,2024,Comedy,5.9,3845
tt14449392,slumber party massacre,2021,"Comedy,Horror",5.1,3845
tt16951452,anna nicole smith you dont know me,2023,"Biography,Documentary",6.4,3843
tt8655738,eternal code,2019,"Action,Crime,Thriller",3.3,3842
tt12703292,a man of action,2022,"Biography,Crime,Drama",6.4,3842
tt34691776,abandoned man,2025,Drama,5.8,3839
tt17079606,dead talents society,2024,"Comedy,Horror,Thriller",7.0,3837
tt6973386,valley of the wolves homeland,2017,"Action,Drama",3.9,3835
tt5478632,kaçma birader,2016,Comedy,6.8,3830
tt29461220,pani,2024,"Action,Crime,Drama",6.9,3830
tt29354040,renaissance a film by beyoncé,2023,"Documentary,Music",8.6,3828
tt13051724,limmensità,2022,"Drama,Music",6.4,3828
tt21045742,the last heist,2022,Crime,3.8,3828
tt5710042,mercy,2016,"Drama,Mystery,Thriller",4.2,3827
tt7722258,genius,2018,"Action,Thriller",5.1,3826
tt33343397,dan da dan first encounter,2024,"Action,Animation,Comedy",8.2,3826
tt14404596,backpackers,2022,"Comedy,Romance",5.8,3825
tt9165634,hanum  rangga,2018,"Drama,Romance",1.3,3823
tt8325442,438 days,2019,"Drama,Thriller",6.7,3823
tt3333870,antibirth,2016,"Comedy,Horror,Mystery",4.9,3822
tt1227183,swallows and amazons,2016,"Adventure,Drama,Family",6.2,3822
tt8400584,the perfect find,2023,"Comedy,Drama,Romance",5.2,3819
tt2936884,lost in paris,2016,Comedy,6.3,3819
tt8268916,90 ml,2019,Comedy,3.3,3819
tt27599713,the red virgin,2024,Drama,6.8,3817
tt32546023,dhoom dhaam,2024,Drama,6.5,3817
tt30324320,marching powder,2025,"Action,Comedy,Crime",5.3,3816
tt10702760,national theatre live fleabag,2019,Comedy,8.3,3814
tt20567314,oh belinda,2023,"Comedy,Drama",5.3,3812
tt33307516,kis kisko pyaar karoon 2,2025,Comedy,4.7,3812
tt28997111,aanandhapuram diaries,2024,Family,7.1,3812
tt14379088,shin kamen rider,2023,"Action,Adventure,Drama",6.1,3812
tt3671086,natural born pranksters,2016,Comedy,3.6,3809
tt8102806,the night,2020,"Horror,Mystery,Thriller",5.5,3808
tt6131450,asher,2018,"Drama,Thriller",5.5,3808
tt9318772,fukushima 50,2020,"Action,Drama,Thriller",6.1,3806
tt5342950,the wolf hour,2019,"Drama,Mystery,Thriller",5.0,3806
tt9178402,the pale door,2020,"Drama,Horror,Western",4.4,3803
tt23897324,lucky lakshman,2022,"Comedy,Drama,Family",6.1,3802
tt5698568,1898 our last men in the philippines,2016,"Drama,History,War",6.5,3802
tt34335405,soothravakyam,2025,Drama,7.4,3801
tt14035292,kid 90,2021,"Biography,Documentary",6.9,3800
tt8354218,fireheart,2022,"Adventure,Animation,Comedy",6.2,3800
tt28150132,omni loop,2024,"Drama,Sci-Fi",5.6,3799
tt23790924,vincent must die,2023,"Drama,Fantasy,Thriller",6.4,3797
tt10767426,text,2019,"Drama,Thriller",6.6,3797
tt33312131,mantis,2025,"Action,Thriller",5.3,3797
tt9106672,when hitler stole pink rabbit,2019,"Biography,Drama,History",7.0,3797
tt3778010,dead awake,2016,"Drama,Horror,Mystery",4.6,3795
tt11366674,lola,2022,"Sci-Fi,War",6.4,3795
tt21612768,snow and the bear,2022,Drama,6.5,3795
tt4262516,sanam re,2016,Drama,3.3,3794
tt6347150,the skin of the wolf,2017,Drama,5.8,3793
tt6137734,lora legale,2017,Comedy,6.4,3793
tt13456976,old man,2022,Thriller,4.9,3786
tt14873054,transfusion,2023,"Action,Crime,Drama",5.1,3784
tt8452344,sitting in bars with cake,2023,"Comedy,Drama,Romance",6.4,3784
tt32368060,dirty fellow,2024,"Action,Drama",6.5,3782
tt8434110,murina,2021,Drama,6.8,3781
tt4994718,kocan kadar konus dirilis,2016,"Comedy,Drama,Fantasy",5.7,3781
tt4985848,pitchfork,2016,Horror,3.0,3780
tt21989120,ugram,2023,"Action,Drama,Romance",6.5,3778
tt28076784,no more bets,2023,"Crime,Drama",6.8,3778
tt28129054,take cover,2024,"Action,Thriller",5.1,3778
tt22487338,the nature of love,2023,"Comedy,Drama,Romance",6.8,3777
tt5442308,a violent prosecutor,2016,"Action,Comedy,Crime",6.7,3777
tt7715070,horrible histories the movie  rotten romans,2019,"Comedy,Family,History",5.4,3777
tt10009030,snatchers,2019,"Comedy,Horror,Sci-Fi",5.8,3776
tt4146622,rampage president down,2016,"Action,Crime,Thriller",4.7,3775
tt24131660,bring him to me,2023,"Crime,Thriller",5.3,3775
tt4702826,birthmarked,2018,Comedy,5.7,3774
tt5925772,cia comrade in america,2017,"Action,Adventure,Romance",6.4,3774
tt28366692,janet planet,2023,Drama,6.1,3773
tt21226152,sermon to the fish,2022,"Drama,War",7.3,3773
tt12194006,wonderfully beautiful,2022,"Comedy,Drama,Romance",7.0,3772
tt27577888,rathnam,2024,Action,5.4,3771
tt5173166,four against the bank,2016,"Comedy,Crime",5.8,3769
tt9308390,margrete queen of the north,2021,"Biography,Drama,History",6.6,3769
tt32592802,bougainvillea,2024,"Action,Crime,Mystery",6.4,3768
tt12483708,doors,2021,Sci-Fi,3.6,3768
tt7470414,neerali,2018,"Action,Adventure,Drama",4.4,3768
tt8242160,4l,2019,"Comedy,Drama",5.9,3768
tt11887316,the teacher who promised the sea,2023,"Biography,Drama",7.5,3766
tt7476438,14 cameras,2018,"Crime,Horror,Thriller",4.7,3763
tt8665634,qismat,2018,"Drama,Romance",8.1,3762
tt5643380,taekwondo,2016,"Comedy,Drama,Romance",6.5,3762
tt38504137,babo the haftbefehl story,2025,"Documentary,Music",7.2,3761
tt8764358,butchers,2020,"Horror,Thriller",4.6,3761
tt24227018,kather basha endra muthuramalingam,2023,"Action,Crime,Drama",4.4,3761
tt19838620,nandor fodor and the talking mongoose,2023,"Comedy,Mystery,Thriller",5.4,3760
tt10545696,maigret,2022,"Crime,Drama,Mystery",5.9,3759
tt8748608,vlad the impaler,2018,"Action,History,War",5.0,3758
tt6029122,sijjin 3 love,2016,Horror,6.0,3756
tt17321230,prom pact,2023,"Comedy,Family,Romance",6.4,3755
tt5629524,beyond the edge,2018,"Action,Adventure,Fantasy",4.5,3755
tt15121860,forensic,2022,"Crime,Thriller",6.3,3754
tt13654122,yaanai,2022,"Action,Drama,Romance",6.1,3750
tt28327244,detective karthik,2023,"Crime,Mystery,Thriller",6.7,3750
tt7436642,the last note,2017,"Drama,History,War",7.6,3747
tt6705640,trauma,2017,"Crime,Drama,Horror",4.7,3746
tt33500164,kalamkaval,2025,"Crime,Drama",7.2,3745
tt28479285,narivetta,2025,"Action,Drama,Thriller",6.5,3744
tt11028768,the people upstairs,2020,Comedy,6.6,3743
tt9427166,father there is only one,2019,"Comedy,Family",6.0,3742
tt6851066,filmworker,2017,"Biography,Documentary",7.4,3742
tt35410222,murmur,2025,"Horror,Thriller",4.0,3741
tt12408808,clairevoyant,2021,"Comedy,Drama",5.6,3740
tt14168394,agent game,2022,"Action,Thriller",4.1,3739
tt4591310,the monkey king 2,2016,"Action,Adventure,Fantasy",5.9,3739
tt9340916,she will,2021,"Drama,Horror,Mystery",5.5,3739
tt6059074,jomons gospels,2017,"Comedy,Drama",6.6,3739
tt1785288,an ordinary man,2017,"Drama,Thriller,War",5.7,3738
tt26744208,kaatera,2023,Action,7.2,3738
tt9735462,aline,2020,"Biography,Comedy,Drama",6.3,3738
tt6071534,gringo the dangerous life of john mcafee,2016,"Crime,Documentary",6.7,3737
tt8072400,hello guru prema kosame,2018,"Comedy,Romance",7.1,3736
tt11737772,chal mera putt 2,2020,Drama,8.4,3735
tt6096884,njandukalude naattil oridavela,2017,"Comedy,Drama,Family",7.1,3735
tt9112712,breaking fast,2020,"Comedy,Drama,Romance",6.7,3735
tt7339792,unbroken path to redemption,2018,"Biography,Drama,History",5.8,3735
tt13162144,kaanekkaane,2021,"Drama,Thriller",7.5,3734
tt6776106,and breathe normally,2018,Drama,7.0,3734
tt5918028,asura,2016,"Action,Crime,Thriller",6.7,3734
tt5752606,maze,2017,"Biography,Crime,Drama",5.9,3733
tt5377604,pitbull new orders,2016,"Action,Crime,Drama",6.4,3732
tt8108034,nota,2018,Drama,6.2,3729
tt6816070,hello,2017,"Action,Romance",7.4,3729
tt11084432,my heart cant beat unless you tell it to,2020,"Drama,Horror",6.0,3728
tt9562694,alien warfare,2019,"Action,Mystery,Sci-Fi",2.6,3727
tt5096536,heal the living,2016,Drama,6.8,3727
tt4875960,1 interrogation,2020,Crime,3.6,3727
tt18235146,club zero,2023,"Comedy,Drama,Thriller",5.8,3725
tt11138912,vickida no varghodo,2022,"Comedy,Drama",8.0,3725
tt5752360,the female brain,2017,Comedy,5.8,3723
tt14766956,godspeed,2022,"Action,Drama,War",6.5,3722
tt7516778,mca middle class abbayi,2017,"Action,Comedy",6.1,3722
tt6887248,bros,2017,Comedy,5.8,3722
tt7703924,infamous,2020,"Crime,Drama,Romance",4.4,3721
tt14061008,last train to christmas,2021,"Comedy,Drama,Fantasy",6.1,3720
tt6413410,vip,2017,"Action,Crime,Thriller",6.6,3719
tt8855960,straight up,2019,"Comedy,Romance",6.9,3718
tt17079358,i cant breathe god forgive them,2022,Drama,4.4,3717
tt7127700,bonehill road,2017,"Horror,Thriller",4.0,3716
tt8060774,15 minutes of war,2019,"Action,Drama,History",6.4,3715
tt5556784,kodi,2016,"Action,Drama,Thriller",6.7,3713
tt9105014,notebook,2019,Romance,7.1,3713
tt21434430,katips,2021,"Crime,Drama,History",5.7,3713
tt10329566,ricos de amor,2020,"Comedy,Romance",6.0,3712
tt22507484,target,2023,"Crime,Mystery,Thriller",6.4,3712
tt17202326,matriarch,2022,Horror,4.6,3711
tt4433646,terra formars,2016,"Action,Horror,Sci-Fi",4.7,3709
tt6915596,mayaanadhi,2017,"Drama,Romance",7.6,3707
tt5897292,i can quit whenever i want ad honorem,2017,"Action,Comedy",6.8,3707
tt14986224,taanakkaran,2022,"Drama,Sport",8.1,3705
tt32176689,my hero academia youre next,2024,"Action,Adventure,Animation",7.0,3705
tt13648270,anbarivu,2022,Drama,7.2,3704
tt6654316,youth,2017,"Drama,Romance,War",7.0,3702
tt7050946,american traitor the trial of axis sally,2021,"Drama,History,War",5.7,3702
tt5345298,patient seven,2016,"Fantasy,Horror,Mystery",5.0,3698
tt13545522,chatrapathi,2023,"Action,Drama",4.0,3697
tt28821588,the soul eater,2024,"Crime,Horror,Mystery",5.8,3696
tt16529222,special delivery,2022,"Action,Crime,Thriller",6.4,3695
tt4682780,josie,2018,"Drama,Thriller",5.2,3694
tt27757690,zebra,2024,"Action,Crime,Thriller",7.1,3694
tt28225049,girls on film,2023,"Drama,Romance",5.2,3693
tt14828040,spermageddon,2024,"Animation,Comedy,Musical",5.4,3692
tt24131288,cash out,2024,"Action,Thriller",4.8,3691
tt1996226,darling nikki,2019,Drama,2.6,3690
tt12724622,anelka misunderstood,2020,"Documentary,Sport",6.4,3689
tt8299654,at the heart of gold inside the usa gymnastics scandal,2019,"Crime,Documentary,Sport",8.0,3688
tt14935966,i love my dad,2022,"Comedy,Drama,Romance",6.3,3685
tt10329842,hero,2019,"Action,Crime,Drama",4.7,3684
tt13356884,yakuza and the family,2020,"Crime,Drama",7.1,3683
tt10315050,dampyr,2022,"Fantasy,Horror",5.3,3680
tt5127398,planet single,2016,"Comedy,Romance",6.8,3680
tt20258974,life,2023,Drama,7.1,3680
tt11151336,broadcast signal intrusion,2021,"Crime,Drama,Horror",5.4,3679
tt13650540,if you were the last,2023,"Comedy,Romance,Sci-Fi",6.4,3679
tt8708304,i trapped the devil,2019,"Horror,Mystery,Thriller",4.8,3678
tt6730898,lazer team 2,2017,"Action,Comedy,Sci-Fi",6.3,3677
tt2936390,battle drone,2018,"Action,Sci-Fi",4.9,3675
tt4940336,risen,2021,"Drama,Sci-Fi,Thriller",3.6,3674
tt13484872,stealing raden saleh,2022,"Action,Crime,Drama",7.3,3672
tt4384088,rage,2016,"Drama,Mystery,Thriller",7.0,3672
tt28856462,agak laen,2024,Comedy,7.6,3671
tt13758760,a stand worthy of men,2021,"Comedy,Drama",7.1,3671
tt5923026,marlina the murderer in four acts,2017,"Drama,Thriller,Western",6.9,3671
tt6078840,let me eat your pancreas,2017,"Drama,Romance",7.1,3670
tt8348022,skin walker,2019,"Drama,Horror,Mystery",4.1,3670
tt11656548,mother,2020,"Drama,Thriller",6.8,3670
tt13598976,the soul,2021,"Drama,Horror,Mystery",6.6,3669
tt8106596,the legend of cocaine island,2018,Documentary,6.4,3668
tt5702566,stasis,2017,"Adventure,Sci-Fi",3.0,3668
tt21215388,remembering gene wilder,2023,"Biography,Documentary",7.8,3665
tt8665746,rx 100,2018,Action,6.9,3662
tt31316096,hack your health the secrets of your gut,2024,Documentary,6.6,3662
tt13349892,kompromat,2022,"Drama,Thriller",6.4,3661
tt7019812,velaiilla pattadhari 2,2017,"Action,Comedy",5.4,3660
tt11448936,you know him,2020,"Biography,Comedy,Drama",6.7,3659
tt6433832,the tree of blood,2018,Drama,6.4,3658
tt6777370,the merciless,2017,"Action,Crime,Drama",6.8,3657
tt2024521,my name is lenny,2017,"Biography,Drama,Sport",6.1,3656
tt9135854,take the ball pass the ball the making of the greatest team in the world,2018,"Documentary,Sport",7.9,3656
tt13364790,hi mom,2021,"Comedy,Drama,Fantasy",6.9,3655
tt15010292,flux gourmet,2022,"Comedy,Drama,Horror",5.8,3654
tt12444440,the big hit,2020,"Comedy,Drama",7.0,3654
tt4712076,the long dumb road,2018,Comedy,6.1,3653
tt10229982,my first summer,2020,"Drama,Romance",6.7,3653
tt13622204,wildcat,2022,Documentary,7.7,3652
tt10888824,teddy,2021,"Action,Adventure,Fantasy",6.3,3651
tt11935566,smyrna,2021,"Drama,History,War",6.8,3650
tt5842890,jupiters moon,2017,"Drama,Fantasy,Mystery",6.1,3650
tt6289452,bad boy,2017,Romance,2.0,3649
tt12747588,meka suri,2020,"Crime,Thriller",6.4,3649
tt6953076,sheikh jackson,2017,Drama,6.9,3648
tt26676104,hammarskjöld fight for peace,2023,"Biography,Drama,History",6.5,3647
tt22889928,the radleys,2024,"Comedy,Horror",5.1,3647
